id,label,Image Path,Last Seen Location,Missing Since,Mobile Number
Courtney Cox_72.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_72.jpg,Toronto,2022-10-15,9929961715
Vijay Deverakonda_53.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_53.jpg,Dubai,2021-11-16,9258845173
Robert Downey Jr_45.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_45.jpg,Tokyo,2024-01-09,9271768440
Camila Cabello_13.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_13.jpg,Dubai,2022-11-12,9910898278
Courtney Cox_73.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_73.jpg,Chennai,2022-06-03,9492169423
Roger Federer_1.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_1.jpg,Mumbai,2023-09-16,9801035298
Margot Robbie_26.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_26.jpg,New York,2023-05-10,9312114390
Ellen Degeneres_68.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_68.jpg,New York,2022-12-07,9315380516
Ellen Degeneres_11.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_11.jpg,Delhi,2025-01-16,9639296720
Elizabeth Olsen_44.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_44.jpg,New York,2021-07-02,9035903309
Vijay Deverakonda_38.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_38.jpg,Paris,2023-01-16,9175171353
Alexandra Daddario_64.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_64.jpg,Toronto,2022-01-08,9266025928
Margot Robbie_34.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_34.jpg,Hyderabad,2023-02-19,9393683694
Margot Robbie_23.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_23.jpg,New York,2022-09-25,9754847118
Zac Efron_20.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_20.jpg,Paris,2021-04-29,9805083314
Natalie Portman_22.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_22.jpg,Toronto,2022-09-05,9720863559
Priyanka Chopra_21.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_21.jpg,Paris,2023-12-06,9157439406
Margot Robbie_21.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_21.jpg,Dubai,2023-12-02,9215852228
Camila Cabello_33.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_33.jpg,Toronto,2021-06-03,9001325284
Claire Holt_1.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_1.jpg,Tokyo,2023-07-30,9186382696
Charlize Theron_33.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_33.jpg,Paris,2024-09-08,9504393833
Jessica Alba_80.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_80.jpg,Chennai,2022-04-30,9497085765
Hrithik Roshan_77.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_77.jpg,Mumbai,2024-12-30,9410221571
Elizabeth Olsen_65.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_65.jpg,Paris,2024-04-24,9903386615
Zac Efron_59.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_59.jpg,Dubai,2022-05-02,9625492213
Anushka Sharma_52.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_52.jpg,Delhi,2022-08-30,9700823563
Camila Cabello_29.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_29.jpg,Paris,2021-04-24,9081658042
Zac Efron_86.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_86.jpg,Paris,2024-10-03,9282865129
Tom Cruise_31.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_31.jpg,Mumbai,2021-10-09,9440230363
Vijay Deverakonda_55.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_55.jpg,Dubai,2022-01-05,9151703700
Alia Bhatt_72.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_72.jpg,Toronto,2024-11-27,9993665018
Priyanka Chopra_13.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_13.jpg,Tokyo,2023-07-16,9650767709
Hrithik Roshan_37.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_37.jpg,Toronto,2024-11-07,9700970206
Lisa Kudrow_7.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_7.jpg,Dubai,2021-03-25,9333179628
Camila Cabello_58.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_58.jpg,Mumbai,2024-04-09,9493110122
Zac Efron_33.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_33.jpg,New York,2024-02-14,9736501162
Vijay Deverakonda_101.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_101.jpg,Paris,2020-05-21,9131140410
Jessica Alba_2.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_2.jpg,Chennai,2022-10-04,9397034441
Hugh Jackman_98.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_98.jpg,New York,2022-04-30,9265006423
Anushka Sharma_53.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_53.jpg,Hyderabad,2024-02-12,9184052352
Hugh Jackman_31.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_31.jpg,London,2021-03-08,9150192554
Robert Downey Jr_51.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_51.jpg,Hyderabad,2021-02-01,9699669551
Alia Bhatt_78.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_78.jpg,Tokyo,2021-02-24,9869649572
Jessica Alba_12.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_12.jpg,Chennai,2025-01-07,9591255567
Henry Cavill_90.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_90.jpg,Paris,2021-04-22,9941961338
Ellen Degeneres_30.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_30.jpg,Chennai,2020-11-13,9361125592
Vijay Deverakonda_96.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_96.jpg,Tokyo,2021-07-13,9708084689
Brad Pitt_52.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_52.jpg,Delhi,2024-04-28,9732079740
Ellen Degeneres_0.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_0.jpg,London,2020-05-25,9571351786
Courtney Cox_5.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_5.jpg,Mumbai,2020-08-12,9293491823
Camila Cabello_15.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_15.jpg,Toronto,2024-04-05,9299187282
Priyanka Chopra_91.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_91.jpg,Hyderabad,2021-09-26,9090578517
Hrithik Roshan_90.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_90.jpg,Dubai,2024-12-10,9988093130
Tom Cruise_15.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_15.jpg,Tokyo,2022-08-12,9319464972
Robert Downey Jr_0.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_0.jpg,Chennai,2021-10-29,9376688389
Natalie Portman_81.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_81.jpg,Hyderabad,2023-12-19,9946745665
Elizabeth Olsen_29.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_29.jpg,London,2022-07-01,9851114131
Virat Kohli_14.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_14.jpg,Toronto,2024-11-29,9410200857
Charlize Theron_13.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_13.jpg,Mumbai,2024-04-16,9528334965
Anushka Sharma_40.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_40.jpg,New York,2022-02-19,9804032610
Marmik_20.jpg,Marmik,/content/drive/MyDrive/dataset/Faces/Marmik_20.jpg,Toronto,2021-07-12,9921896585
Courtney Cox_68.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_68.jpg,New York,2021-03-21,9233566619
Tom Cruise_17.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_17.jpg,London,2024-10-07,9948489834
Andy Samberg_32.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_32.jpg,Mumbai,2020-05-10,9815026738
Amitabh Bachchan_39.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_39.jpg,Mumbai,2020-06-22,9636887760
Priyanka Chopra_2.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_2.jpg,Dubai,2023-04-01,9868751632
Hugh Jackman_4.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_4.jpg,Dubai,2021-10-09,9219798859
Vijay Deverakonda_97.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_97.jpg,Tokyo,2021-10-04,9067233924
Alexandra Daddario_1.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_1.jpg,Hyderabad,2023-12-29,9566566507
Tom Cruise_40.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_40.jpg,London,2021-04-22,9953011913
Robert Downey Jr_50.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_50.jpg,Dubai,2021-04-10,9528403083
Jessica Alba_67.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_67.jpg,Paris,2022-04-27,9860832074
Zac Efron_15.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_15.jpg,Mumbai,2021-07-24,9135215520
Roger Federer_67.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_67.jpg,New York,2022-04-22,9129156306
Alexandra Daddario_50.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_50.jpg,Delhi,2021-03-28,9034277384
Amitabh Bachchan_36.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_36.jpg,Toronto,2022-07-30,9269669815
Priyanka Chopra_75.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_75.jpg,New York,2024-08-05,9150172014
Hugh Jackman_65.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_65.jpg,Chennai,2024-05-28,9093361259
Brad Pitt_43.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_43.jpg,Mumbai,2021-03-18,9969887396
Margot Robbie_49.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_49.jpg,New York,2021-05-16,9953129303
Courtney Cox_36.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_36.jpg,London,2021-05-13,9249978816
Natalie Portman_57.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_57.jpg,Toronto,2023-05-03,9487807953
Margot Robbie_16.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_16.jpg,New York,2021-03-22,9460440118
Anushka Sharma_50.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_50.jpg,Chennai,2025-01-10,9411674868
Dwayne Johnson_46.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_46.jpg,Delhi,2022-11-26,9770078188
Claire Holt_93.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_93.jpg,Delhi,2022-08-12,9513862143
Tom Cruise_51.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_51.jpg,Toronto,2025-03-15,9008688659
Jessica Alba_38.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_38.jpg,Hyderabad,2022-12-18,9594430348
Henry Cavill_38.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_38.jpg,Paris,2021-04-22,9866060161
Roger Federer_20.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_20.jpg,Chennai,2023-07-23,9461364932
Billie Eilish_31.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_31.jpg,Hyderabad,2023-03-31,9417668513
Roger Federer_35.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_35.jpg,Dubai,2021-10-21,9157073023
Anushka Sharma_66.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_66.jpg,Dubai,2020-06-26,9968157352
Robert Downey Jr_83.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_83.jpg,Chennai,2022-11-29,9011891053
Hugh Jackman_66.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_66.jpg,London,2021-01-24,9837832042
Anushka Sharma_6.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_6.jpg,Tokyo,2024-05-07,9234873418
Charlize Theron_2.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_2.jpg,Delhi,2021-01-18,9787408775
Akshay Kumar_36.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_36.jpg,Toronto,2020-05-23,9540806968
Jessica Alba_69.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_69.jpg,Hyderabad,2022-03-20,9801495162
Claire Holt_15.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_15.jpg,London,2021-03-13,9495102880
Hrithik Roshan_33.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_33.jpg,Toronto,2022-12-12,9092547585
Vijay Deverakonda_79.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_79.jpg,Mumbai,2022-02-04,9593972430
Claire Holt_68.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_68.jpg,Delhi,2021-04-26,9590545357
Jessica Alba_96.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_96.jpg,Tokyo,2024-10-01,9772702897
Billie Eilish_14.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_14.jpg,Toronto,2021-02-02,9052096931
Ellen Degeneres_64.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_64.jpg,Toronto,2024-09-18,9837929203
Camila Cabello_66.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_66.jpg,London,2022-04-05,9077971066
Kashyap_25.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_25.jpg,Dubai,2021-05-29,9533699746
Billie Eilish_58.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_58.jpg,Hyderabad,2024-09-11,9236430540
Vijay Deverakonda_30.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_30.jpg,Dubai,2021-03-23,9990832644
Amitabh Bachchan_23.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_23.jpg,Dubai,2022-05-23,9125396257
Alexandra Daddario_62.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_62.jpg,Delhi,2020-08-19,9649029604
Margot Robbie_62.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_62.jpg,Tokyo,2024-08-29,9637076006
Hugh Jackman_75.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_75.jpg,Hyderabad,2021-10-25,9491824286
Anushka Sharma_39.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_39.jpg,Delhi,2024-12-16,9701840181
Hugh Jackman_95.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_95.jpg,Toronto,2024-05-05,9652676007
Amitabh Bachchan_37.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_37.jpg,Paris,2024-01-08,9030010200
Zac Efron_64.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_64.jpg,Chennai,2020-04-25,9878159106
Roger Federer_10.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_10.jpg,Hyderabad,2022-11-01,9430875681
Vijay Deverakonda_42.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_42.jpg,London,2022-01-11,9132003093
Priyanka Chopra_11.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_11.jpg,Delhi,2022-06-17,9659723545
Brad Pitt_78.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_78.jpg,London,2022-12-04,9567185859
Zac Efron_18.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_18.jpg,Chennai,2023-01-24,9166515599
Anushka Sharma_14.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_14.jpg,Hyderabad,2022-12-22,9081177181
Vijay Deverakonda_15.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_15.jpg,Hyderabad,2023-11-02,9670881124
Zac Efron_39.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_39.jpg,New York,2023-10-30,9059652796
Billie Eilish_75.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_75.jpg,London,2022-02-28,9921950583
Ellen Degeneres_57.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_57.jpg,Chennai,2023-07-20,9889320967
Ellen Degeneres_33.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_33.jpg,London,2024-04-18,9598814126
Henry Cavill_87.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_87.jpg,Chennai,2024-06-15,9862566725
Zac Efron_50.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_50.jpg,Toronto,2021-05-23,9553440905
Andy Samberg_3.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_3.jpg,Toronto,2022-03-12,9069858677
Brad Pitt_76.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_76.jpg,Paris,2022-02-13,9936990464
Lisa Kudrow_11.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_11.jpg,Chennai,2021-02-25,9842661081
Anushka Sharma_0.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_0.jpg,Delhi,2023-02-04,9194554002
Ellen Degeneres_58.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_58.jpg,Tokyo,2023-01-29,9453298754
Claire Holt_89.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_89.jpg,Paris,2021-04-11,9571572783
Hrithik Roshan_7.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_7.jpg,Chennai,2022-01-31,9681026731
Henry Cavill_39.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_39.jpg,Delhi,2021-04-24,9770442584
Margot Robbie_32.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_32.jpg,Chennai,2023-02-25,9534178980
Roger Federer_45.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_45.jpg,Chennai,2021-03-30,9177242968
Hugh Jackman_14.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_14.jpg,London,2024-03-13,9890631612
Alexandra Daddario_54.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_54.jpg,Toronto,2020-09-26,9512528641
Anushka Sharma_3.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_3.jpg,Delhi,2022-07-28,9533415610
Dwayne Johnson_54.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_54.jpg,Paris,2020-04-12,9724517884
Amitabh Bachchan_45.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_45.jpg,Delhi,2024-12-03,9980315862
Virat Kohli_13.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_13.jpg,Toronto,2023-08-19,9867446115
Robert Downey Jr_16.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_16.jpg,Delhi,2021-09-22,9853528440
Robert Downey Jr_31.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_31.jpg,London,2021-03-22,9157005520
Priyanka Chopra_92.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_92.jpg,Delhi,2025-03-13,9357019638
Alia Bhatt_42.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_42.jpg,New York,2025-03-08,9715009130
Robert Downey Jr_13.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_13.jpg,Delhi,2024-11-23,9916829064
Brad Pitt_16.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_16.jpg,Mumbai,2022-08-12,9728593659
Margot Robbie_36.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_36.jpg,Tokyo,2023-11-08,9906899275
Ellen Degeneres_52.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_52.jpg,Toronto,2021-08-28,9252562306
Roger Federer_50.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_50.jpg,Toronto,2021-08-13,9056101034
Brad Pitt_17.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_17.jpg,Dubai,2021-01-28,9149267519
Brad Pitt_45.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_45.jpg,London,2021-07-29,9156677296
Hrithik Roshan_39.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_39.jpg,Hyderabad,2024-08-06,9348907515
Amitabh Bachchan_72.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_72.jpg,Delhi,2024-10-29,9110109652
Alexandra Daddario_91.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_91.jpg,Mumbai,2022-11-22,9260373795
Lisa Kudrow_66.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_66.jpg,New York,2023-01-01,9075350578
Elizabeth Olsen_11.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_11.jpg,Chennai,2021-04-08,9415819605
Hrithik Roshan_3.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_3.jpg,London,2024-11-20,9216444246
Priyanka Chopra_88.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_88.jpg,London,2021-12-21,9836024425
Zac Efron_57.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_57.jpg,New York,2024-10-06,9212310742
Priyanka Chopra_58.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_58.jpg,Tokyo,2023-12-05,9139547675
Natalie Portman_7.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_7.jpg,Chennai,2023-02-07,9052095390
Billie Eilish_56.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_56.jpg,Hyderabad,2022-06-07,9220211229
Ellen Degeneres_49.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_49.jpg,Hyderabad,2021-04-08,9496006777
Vijay Deverakonda_45.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_45.jpg,Chennai,2021-12-29,9133404173
Jessica Alba_7.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_7.jpg,Tokyo,2021-01-18,9663208463
Amitabh Bachchan_32.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_32.jpg,Tokyo,2022-09-16,9177639691
Brad Pitt_109.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_109.jpg,Tokyo,2022-09-27,9131716202
Henry Cavill_58.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_58.jpg,Hyderabad,2023-02-19,9984147333
Jessica Alba_18.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_18.jpg,London,2022-02-02,9415799884
Zac Efron_1.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_1.jpg,Hyderabad,2023-11-02,9238739918
Andy Samberg_56.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_56.jpg,Hyderabad,2021-05-29,9913128437
Kashyap_16.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_16.jpg,Tokyo,2023-07-29,9841630349
Camila Cabello_6.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_6.jpg,Chennai,2022-03-27,9295581638
Akshay Kumar_35.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_35.jpg,Tokyo,2022-04-23,9285734911
Claire Holt_67.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_67.jpg,Dubai,2022-11-19,9424582723
Brad Pitt_111.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_111.jpg,London,2021-04-16,9639407729
